incident_case_id,date,clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD BEAT,street_number,street_address,latitude,longitude,location
PP23073000001848,07/30/2023 12:00:00 AM,"ROBBERY, OTHER",720,H,H7,,CENTRAL PARK DR / ROCK SPRING DR,38.83285339176655,-76.8423448652029,"(38.83285339176655,-76.8423448652029)"
PP23071900000866,07/19/2023 12:00:00 AM,ACCIDENT,633,F,F4,8900 BLOCK,8900 WOODYARD RD NB,38.76756480336189,-76.88565185666084,"(38.76756480336189,-76.88565185666084)"
PP23090700000770,09/07/2023 12:00:00 AM,ACCIDENT,430,K,K3,3700 BLOCK,3701 SAINT BARNABAS RD SB,38.83843080699444,-76.94273836910725,"(38.83843080699444,-76.94273836910725)"
PP23070600000400,07/06/2023 12:00:00 AM,"AUTO, STOLEN",607,K,K5,4500 BLOCK,4516 WELDON DR,38.80824714899063,-76.92863078415394,"(38.80824714899063,-76.92863078415394)"
PP23081500000475,08/15/2023 12:00:00 AM,"AUTO, STOLEN",846,D,D6,10400 BLOCK,10408 FORESTGROVE LN,38.93816813826561,-76.82626877725124,"(38.93816813826561,-76.82626877725124)"
PP23070200001345,07/02/2023 12:00:00 AM,ACCIDENT,413,H,H7,,WALKER MILL RD EB / RITCHIE MARLBORO RD,38.86959873139858,-76.85153119266033,"(38.86959873139858,-76.85153119266033)"
PP23083000000498,08/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,956,C,C3,,POWDER MILL RD EB / AMMENDALE RD EB,39.05266922712326,-76.92272527515888,"(39.05266922712326,-76.92272527515888)"
PP23081400000063,08/14/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,411,H,H3,1900 BLOCK,1980 ROCHELL AVE,38.863037064671516,-76.89385394752026,"(38.863037064671516,-76.89385394752026)"
PP23083100001174,08/31/2023 12:00:00 AM,THEFT FROM AUTO,424,H,H6,6400 BLOCK,6407 PENNSYLVANIA AVE EB,38.846304804086685,-76.89811903238297,"(38.846304804086685,-76.89811903238297)"
PP23082600000980,08/26/2023 12:00:00 AM,"AUTO, STOLEN",904,C,C5,14700 BLOCK,14707 BOWIE RD,39.09236730635166,-76.84628185629845,"(39.09236730635166,-76.84628185629845)"
PP23081800001304,08/18/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,613,J,J6,,BOCK RD / KINGSWAY RD,38.786265566945076,-76.96767269074917,"(38.786265566945076,-76.96767269074917)"
PP23083100000330,08/31/2023 12:00:00 AM,"B & E, COMMERCIAL",858,E,E2,1000 BLOCK,1006 LARGO CENTER DR,38.90273514389992,-76.83479894697666,"(38.90273514389992,-76.83479894697666)"
PP23081900002249,08/19/2023 12:00:00 AM,ACCIDENT,626,W,W1,,LIVINGSTON RD / FORT ALAMO PL,38.73081947863102,-76.99227894842625,"(38.73081947863102,-76.99227894842625)"
PP23080700001245,08/07/2023 12:00:00 AM,"ROBBERY, COMMERCIAL",422,H,H4,4900 BLOCK,4910 SILVER HILL RD SB,38.851226061582565,-76.92272527515888,"(38.851226061582565,-76.92272527515888)"
PP23080600000670,08/06/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,634,F,F4,,RAINTREE WAY / GOBLET WAY,38.7518168091774,-76.88597995042801,"(38.7518168091774,-76.88597995042801)"
PP23080600001419,08/06/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",515,J,J1,700 BLOCK,721 AUDREY LN,38.82169856131077,-76.99588786065578,"(38.82169856131077,-76.99588786065578)"
PP23081600001767,08/16/2023 12:00:00 AM,"AUTO, STOLEN",886,D,D1,8500 BLOCK,8565 GREENBELT RD EB,38.98869298398495,-76.85940518975258,"(38.98869298398495,-76.85940518975258)"
PP23071500001370,07/15/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,874,D,D2,,LAUREL BOWIE RD / POWDER MILL RD,39.04807606339455,-76.81642627716064,"(39.04807606339455,-76.81642627716064)"
PP23090200001700,09/02/2023 12:00:00 AM,ACCIDENT,313,FXOS,G4,,BRIGHTSEAT RD SB / SEAN TAYLOR RD,38.91454614698887,-76.86137369275093,"(38.91454614698887,-76.86137369275093)"
PP23082000000297,08/20/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,332,G,G5,3400 BLOCK,3427 DODGE PARK RD,38.930950313806534,-76.88040253520012,"(38.930950313806534,-76.88040253520012)"
PP23082700001325,08/27/2023 12:00:00 AM,THEFT,407,G,G7,1400 BLOCK,1401 HAMPTON PARK BLVD,38.87025488913059,-76.85087503492832,"(38.87025488913059,-76.85087503492832)"
PP23071300000411,07/13/2023 12:00:00 AM,THEFT FROM AUTO,612,J,J6,1300 BLOCK,1395 POTOMAC HEIGHTS DR,38.72852289676666,-76.99260702729225,"(38.72852289676666,-76.99260702729225)"
PP23070400002393,07/04/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,412,H,H3,,WALKER MILL RD EB / RITCHIE RD SB,38.872879564762115,-76.85678052902222,"(38.872879564762115,-76.85678052902222)"
PP23090300000424,09/03/2023 12:00:00 AM,ACCIDENT,605,K,K6,6600 BLOCK,6600 SAINT IGNATIUS DR,38.80627864599228,-76.96570420265198,"(38.80627864599228,-76.96570420265198)"
PP23073100001782,07/31/2023 12:00:00 AM,ACCIDENT,615,K,K6,2300 BLOCK,2315 BRINKLEY RD,38.80398206412792,-76.96701653301716,"(38.80398206412792,-76.96701653301716)"
PP23070300001874,07/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,308,G,G6,,MARTIN LUTHER KING JUNIOR HWY EB / GOODLAND DR,38.922420144081116,-76.87679360806942,"(38.922420144081116,-76.87679360806942)"
PP23072600000365,07/26/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",625,W,W1,,SERO ESTATES DR / OTHMAN DR,38.729835227131844,-77.02246260643005,"(38.729835227131844,-77.02246260643005)"
PP23080100001850,08/01/2023 12:00:00 AM,"ROBBERY, VEHICLE",504,K,K1,2000 BLOCK,2048 NORTH ANVIL LN,38.840071231126785,-76.97128161787987,"(38.840071231126785,-76.97128161787987)"
PP23082000000354,08/20/2023 12:00:00 AM,ACCIDENT,114,A,A6,2000 BLOCK,2057 UNIVERSITY BLVD EB,38.98344364762306,-76.97784328460693,"(38.98344364762306,-76.97784328460693)"
PP23071700000552,07/17/2023 12:00:00 AM,SEX OFFENSE,426,H,H5,3900 BLOCK,3901 SUITLAND RD,38.86041238903999,-76.94930003583431,"(38.86041238903999,-76.94930003583431)"
PP23080900001336,08/09/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,933,C,C1,11300 BLOCK,11322 OLD BALTIMORE PIKE,39.03888972103596,-76.9017279446125,"(39.03888972103596,-76.9017279446125)"
PP23081100001417,08/11/2023 12:00:00 AM,ACCIDENT,434,H,H3,,WALTERS LN / MARLBORO PIKE WB,38.85155414044857,-76.89057311415672,"(38.85155414044857,-76.89057311415672)"
PP23072400001660,07/24/2023 12:00:00 AM,"B & E, RESIDENTIAL",508,K,K3,4800 BLOCK,4851 SAINT BARNABAS RD SB,38.823995143175125,-76.95422127842903,"(38.823995143175125,-76.95422127842903)"
PP23080900001405,08/09/2023 12:00:00 AM,THEFT FROM AUTO,869,D,D4,13400 BLOCK,13401 ANNAPOLIS RD EB,38.971960723400116,-76.77344736456871,"(38.971960723400116,-76.77344736456871)"
PP23070900001996,07/09/2023 12:00:00 AM,THEFT FROM AUTO,110,A,A4,1400 BLOCK,1432 KANAWHA ST,38.988036811351776,-76.98276452720165,"(38.988036811351776,-76.98276452720165)"
PP23072600001242,07/26/2023 12:00:00 AM,"AUTO, STOLEN",238,TRU,B5,7500 BLOCK,7525 BUCHANAN ST,38.948338732123375,-76.88565185666084,"(38.948338732123375,-76.88565185666084)"
PP23071500000753,07/15/2023 12:00:00 AM,THEFT FROM AUTO,930,C,C3,4400 BLOCK,4407 POWDER MILL RD,39.04840414226055,-76.91813211143017,"(39.04840414226055,-76.91813211143017)"
PP23071800000424,07/18/2023 12:00:00 AM,THEFT FROM AUTO,113,A,A3,1800 BLOCK,1800 DREXEL ST,38.97917856276035,-76.97948369383812,"(38.97917856276035,-76.97948369383812)"
PP23080600001437,08/06/2023 12:00:00 AM,THEFT,131,A,A2,5600 BLOCK,5621 SARGENT RD NB,38.958837389945984,-76.98637343943119,"(38.958837389945984,-76.98637343943119)"
PP23071700002143,07/17/2023 12:00:00 AM,"AUTO, STOLEN",702,E,E3,10500 BLOCK,10500 CAMPUS WAY S,38.8942049741745,-76.82298794388771,"(38.8942049741745,-76.82298794388771)"
PP23080600000537,08/06/2023 12:00:00 AM,"AUTO, STOLEN",431,K,K3,4100 BLOCK,4154 CANDY APPLE LN,38.83318147063255,-76.93223969638348,"(38.83318147063255,-76.93223969638348)"
PP23072800001497,07/28/2023 12:00:00 AM,"AUTO, STOLEN",503,TRU,K2,3400 BLOCK,3409 29TH AVE,38.84302397072315,-76.95520552992821,"(38.84302397072315,-76.95520552992821)"
PP23080400001745,08/04/2023 12:00:00 AM,THEFT,815,D,D2,9900 BLOCK,9900 GREENBELT RD WB,38.990989565849304,-76.83447086811066,"(38.990989565849304,-76.83447086811066)"
PP23072100001346,07/21/2023 12:00:00 AM,ACCIDENT,418,H,H6,3400 BLOCK,3409 FORESTVILLE RD SB,38.84269589185715,-76.87416894733906,"(38.84269589185715,-76.87416894733906)"
PP23070400001591,07/04/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,427,H,H5,,SUITLAND RD / EASTERN LN,38.846960976719856,-76.92206911742687,"(38.846960976719856,-76.92206911742687)"
PP23070200001095,07/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,509,K,K3,,SB BRANCH AVE OFRP SB ST BARNABAS RD / SAINT BARNABAS RD NB,38.83121298253536,-76.9407698661089,"(38.83121298253536,-76.9407698661089)"
PP23070300000216,07/03/2023 12:00:00 AM,THEFT FROM AUTO,408,H,H1,1200 BLOCK,1210 CLOVIS AVE,38.87517614662647,-76.92830269038677,"(38.87517614662647,-76.92830269038677)"
PP23081600002172,08/16/2023 12:00:00 AM,"AUTO, STOLEN",516,J,J1,600 BLOCK,639 AUDREY LN,38.81940197944641,-76.99752828478813,"(38.81940197944641,-76.99752828478813)"
PP23082200002031,08/22/2023 12:00:00 AM,ASSAULT,815,D,D2,7500 BLOCK,7500 MISSION DR,38.99131764471531,-76.82397219538689,"(38.99131764471531,-76.82397219538689)"
PP23071200002063,07/12/2023 12:00:00 AM,THEFT FROM AUTO,434,H,H3,7000 BLOCK,7012 MARLBORO PIKE WB,38.85024181008339,-76.88466760516167,"(38.85024181008339,-76.88466760516167)"
PP23082600001897,08/26/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,406,H,G7,8000 BLOCK,8000 WALKER MILL RD,38.87583230435848,-76.86629495024681,"(38.87583230435848,-76.86629495024681)"
PP23082500000365,08/25/2023 12:00:00 AM,"ASSAULT, SHOOTING",502,K,K2,3100 BLOCK,3131 BRANCH AVE SB,38.84958563745022,-76.9548774510622,"(38.84958563745022,-76.9548774510622)"
PP23071200000229,07/12/2023 12:00:00 AM,ACCIDENT,649,W,W2,15700 BLOCK,15773 LIVINGSTON RD,38.67078022658825,-77.00638653337955,"(38.67078022658825,-77.00638653337955)"
PP23071000000697,07/10/2023 12:00:00 AM,"AUTO, STOLEN",419,H,H5,3800 BLOCK,3801 SOUTHERN AVE,38.86139664053917,-76.94995619356632,"(38.86139664053917,-76.94995619356632)"
PP23071600001689,07/16/2023 12:00:00 AM,ACCIDENT,321,G,G1,6800 BLOCK,6808 VALLEY PARK RD,38.89748580753803,-76.88827653229237,"(38.89748580753803,-76.88827653229237)"
PP23071900001199,07/19/2023 12:00:00 AM,THEFT,104,A,A7,9100 BLOCK,9100 RIGGS RD,39.004112899303436,-76.96996927261353,"(39.004112899303436,-76.96996927261353)"
PP23081900001551,08/19/2023 12:00:00 AM,"AUTO, STOLEN",243,B,B2,5400 BLOCK,5452 NEWTON ST,38.936527729034424,-76.92502185702324,"(38.936527729034424,-76.92502185702324)"
PP23080600001500,08/06/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,441,H,H2,,SILVER HILL RD NB / OLD SILVER HILL RD,38.840727388858795,-76.94241027534008,"(38.840727388858795,-76.94241027534008)"
PP23090500000894,09/05/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,633,F,F4,,WOODY TER / WOODYARD RD NB,38.76723672449589,-76.88696420192719,"(38.76723672449589,-76.88696420192719)"
PP23073100002445,07/31/2023 12:00:00 AM,"AUTO, STOLEN",313,G,G4,7600 BLOCK,7604 GREEN WILLOW CT,38.89978238940239,-76.87482510507107,"(38.89978238940239,-76.87482510507107)"
PP23071900000403,07/19/2023 12:00:00 AM,"AUTO, STOLEN",717,E,E4,4300 BLOCK,4345 SWINDON TER,38.82990063726902,-76.77771244943142,"(38.82990063726902,-76.77771244943142)"
PP23072100001830,07/21/2023 12:00:00 AM,ACCIDENT,874,D,D2,,LOBLOLLY PINE DR / LAUREL BOWIE RD,39.043154805898666,-76.7983817011118,"(39.043154805898666,-76.7983817011118)"
PP23081900000381,08/19/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,903,C,C5,8200 BLOCK,8208 CYPRESS ST,39.08219672739506,-76.86268602311611,"(39.08219672739506,-76.86268602311611)"
PP23072500001613,07/25/2023 12:00:00 AM,THEFT FROM AUTO,332,TRU,G5,3200 BLOCK,3235 75TH AVE,38.932262644171715,-76.88335527479649,"(38.932262644171715,-76.88335527479649)"
PP23080600001294,08/06/2023 12:00:00 AM,THEFT FROM AUTO,602,J,J4,500 BLOCK,550 WILSON BRIDGE DR,38.790530636906624,-76.99884061515331,"(38.790530636906624,-76.99884061515331)"
PP23082600002113,08/26/2023 12:00:00 AM,ACCIDENT,441,H,H2,,MARLBORO PIKE EB / WALKER MILL RD EB,38.86402131617069,-76.91485127806664,"(38.86402131617069,-76.91485127806664)"
PP23072100000624,07/21/2023 12:00:00 AM,"AUTO, STOLEN",703,E,E5,100 BLOCK,100 GARDEN GATE LN,38.89912623167038,-76.75966785848141,"(38.89912623167038,-76.75966785848141)"
PP23090600000084,09/06/2023 12:00:00 AM,"AUTO, STOLEN",622,F,F1,4100 BLOCK,4100 SAPIENZA CT,38.76986140012741,-76.93617670238018,"(38.76986140012741,-76.93617670238018)"
PP23072600000872,07/26/2023 12:00:00 AM,ACCIDENT,135,A,A2,1300 BLOCK,1331 CHILLUM RD EB,38.95785313844681,-76.98670153319836,"(38.95785313844681,-76.98670153319836)"
PP23090300001631,09/03/2023 12:00:00 AM,ACCIDENT,114,A,A6,2200 BLOCK,2213 UNIVERSITY BLVD EB,38.98344364762306,-76.9748905301094,"(38.98344364762306,-76.9748905301094)"
PP23081500001847,08/15/2023 12:00:00 AM,"AUTO, STOLEN",444,H,H4,5100 BLOCK,5106 STONEY MEADOW DR,38.84039930999279,-76.91288277506828,"(38.84039930999279,-76.91288277506828)"
PP23080100002133,08/01/2023 12:00:00 AM,"AUTO, STOLEN",403,H,H1,6100 BLOCK,6147 OLD CENTRAL AVE,38.88469056785107,-76.90599302947521,"(38.88469056785107,-76.90599302947521)"
PP23080100000422,08/01/2023 12:00:00 AM,THEFT FROM AUTO,424,H,H6,5900 BLOCK,5902 SUITLAND RD,38.83744655549526,-76.90435260534286,"(38.83744655549526,-76.90435260534286)"
PP23070500001363,07/05/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,858,E,E2,1800 BLOCK,1801 MCCORMICK DR,38.914874225854874,-76.84595377743244,"(38.914874225854874,-76.84595377743244)"
PP23072200002388,07/22/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,504,K,K1,4800 BLOCK,4811 IVERSON PL,38.82596364617348,-76.96767269074917,"(38.82596364617348,-76.96767269074917)"
PP23070700002218,07/07/2023 12:00:00 AM,ASSAULT,255,B,B2,,52ND AVE / INWOOD ST,38.92963798344135,-76.9309273660183,"(38.92963798344135,-76.9309273660183)"
PP23073000000892,07/30/2023 12:00:00 AM,"B & E, RESIDENTIAL",709,E,E4,4700 BLOCK,4700 JOHN ROGERS BLVD NB,38.82596364617348,-76.76622952520847,"(38.82596364617348,-76.76622952520847)"
PP23090600000820,09/06/2023 12:00:00 AM,THEFT,752,TRU,F6,13700 BLOCK,13700 BADEN NAYLOR RD,38.70194815099239,-76.73801435530186,"(38.70194815099239,-76.73801435530186)"
PP23070800001557,07/08/2023 12:00:00 AM,THEFT,731,F,F3,8800 BLOCK,8899 WOODYARD RD SB,38.77248606085777,-76.88401144742966,"(38.77248606085777,-76.88401144742966)"
PP23071500000735,07/15/2023 12:00:00 AM,THEFT,859,E,E2,10200 BLOCK,10262 LAKE ARBOR WAY WB,38.90667214989662,-76.8285653591156,"(38.90667214989662,-76.8285653591156)"
PP23090100001518,09/01/2023 12:00:00 AM,"ROBBERY, OTHER",856,E,E2,3300 BLOCK,3308 BARCROFT DR,38.93554347753525,-76.84562569856644,"(38.93554347753525,-76.84562569856644)"
PP23071800000689,07/18/2023 12:00:00 AM,"AUTO, STOLEN",307,G,G6,6700 BLOCK,6707 HAWTHORNE ST,38.92504480481148,-76.89090119302273,"(38.92504480481148,-76.89090119302273)"
PP23082100000557,08/21/2023 12:00:00 AM,"AUTO, STOLEN",731,F,F3,7500 BLOCK,7523 OLD ALEXANDRIA FERRY RD,38.78036005795002,-76.87613745033741,"(38.78036005795002,-76.87613745033741)"
PP23090500000674,09/05/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,625,W,W1,,SWAN CREEK RD / FORT WASHINGTON RD,38.72491396963596,-77.00507420301437,"(38.72491396963596,-77.00507420301437)"
PP23072500000528,07/25/2023 12:00:00 AM,THEFT FROM AUTO,321,TRU,G1,6600 BLOCK,6607 SEAT PLEASANT DR,38.89912623167038,-76.89319777488708,"(38.89912623167038,-76.89319777488708)"
PP23082100001346,08/21/2023 12:00:00 AM,ASSAULT,504,K,K1,3700 BLOCK,3717 HILL PARK DR,38.83810272812843,-76.96176719665527,"(38.83810272812843,-76.96176719665527)"
PP23080200001278,08/02/2023 12:00:00 AM,THEFT,928,C,C2,11700 BLOCK,11729 BELTSVILLE DR,39.04840414226055,-76.93683286011219,"(39.04840414226055,-76.93683286011219)"
PP23071900000997,07/19/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,113,A,A3,,RIGGS RD NB / UNIVERSITY BLVD EB,38.98377172648907,-76.97915561497211,"(38.98377172648907,-76.97915561497211)"
PP23082100000876,08/21/2023 12:00:00 AM,THEFT FROM AUTO,3130,G,G7,600 BLOCK,650 STRETFORD WAY,38.89978238940239,-76.86367027461529,"(38.89978238940239,-76.86367027461529)"
PP23082500000377,08/25/2023 12:00:00 AM,"AUTO, STOLEN",501,K,K2,3500 BLOCK,3516 26TH AVE,38.84171164035797,-76.95750211179256,"(38.84171164035797,-76.95750211179256)"
PP23073100001854,07/31/2023 12:00:00 AM,"ROBBERY, OTHER",124,A,A3,6700 BLOCK,6762 RIGGS RD SB,38.971960723400116,-76.97981177270412,"(38.971960723400116,-76.97981177270412)"
PP23081400001561,08/14/2023 12:00:00 AM,ACCIDENT,510,K,K5,4700 BLOCK,4732 SAINT BARNABAS RD NB,38.82366706430912,-76.94765961170197,"(38.82366706430912,-76.94765961170197)"
PP23082000000665,08/20/2023 12:00:00 AM,THEFT FROM AUTO,615,K,K6,7200 BLOCK,7260 WOOD HOLLOW TER,38.790530636906624,-76.95750211179256,"(38.790530636906624,-76.95750211179256)"
PP23072800001124,07/28/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,612,J,J6,1300 BLOCK,1385 POTOMAC HEIGHTS DR,38.769533306360245,-76.98342069983482,"(38.769533306360245,-76.98342069983482)"
PP23082800000873,08/28/2023 12:00:00 AM,ACCIDENT,703,E,E5,,WATKINS PARK DR NB / KEVERTON DR,38.88993988931179,-76.78427411615849,"(38.88993988931179,-76.78427411615849)"
PP23082700001045,08/27/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,107,A,A7,,14TH AVE / MERRIMAC DR,38.992301896214485,-76.984404951334,"(38.992301896214485,-76.984404951334)"
PP23081500000703,08/15/2023 12:00:00 AM,"B & E, OTHER",631,F,F4,9600 BLOCK,9668 GWYNNDALE DR,38.758378475904465,-76.89910328388214,"(38.758378475904465,-76.89910328388214)"
PP23090600000569,09/06/2023 12:00:00 AM,"AUTO, STOLEN",515,TRU,J1,1100 BLOCK,1142 KENNEBEC ST,38.82005813717842,-76.98899811506271,"(38.82005813717842,-76.98899811506271)"
PP23070200000890,07/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,843,D,D5,,MARTIN LUTHER KING JUNIOR HWY EB / ANNAPOLIS RD,38.95588465034962,-76.82331602275372,"(38.95588465034962,-76.82331602275372)"
PP23072700002169,07/27/2023 12:00:00 AM,"AUTO, STOLEN",225,B,B3,6100 BLOCK,6102 63RD PL,38.96146206557751,-76.90894578397274,"(38.96146206557751,-76.90894578397274)"
PP23090100001053,09/01/2023 12:00:00 AM,THEFT FROM AUTO,407,G,G7,1000 BLOCK,1032 HAMPTON PARK BLVD,38.87550422549248,-76.84857845306396,"(38.87550422549248,-76.84857845306396)"
PP23070900001207,07/09/2023 12:00:00 AM,"AUTO, STOLEN",125,A,A3,600 BLOCK,623 SHERIDAN ST,38.96835181117058,-76.99949677288532,"(38.96835181117058,-76.99949677288532)"
PP23080500001301,08/05/2023 12:00:00 AM,ACCIDENT,747,F,F5,8300 BLOCK,8307 SUNNYBROOK CT,38.70785364508629,-76.86268602311611,"(38.70785364508629,-76.86268602311611)"
PP23080900001947,08/09/2023 12:00:00 AM,"B & E, RESIDENTIAL",424,H,H6,3300 BLOCK,3319 WALTERS LN,38.84400822222233,-76.89221352338791,"(38.84400822222233,-76.89221352338791)"
PP23073100000019,07/31/2023 12:00:00 AM,"ROBBERY, OTHER",313,G,G4,400 BLOCK,410 WARFIELD DR,38.89486114680767,-76.86760728061199,"(38.89486114680767,-76.86760728061199)"
PP23073100001764,07/31/2023 12:00:00 AM,ACCIDENT,313,G,G4,,MEDICAL CENTER DR EB / CAP BELT IL A HWY SB,38.90700022876263,-76.84989078342915,"(38.90700022876263,-76.84989078342915)"
PP23072100001211,07/21/2023 12:00:00 AM,"AUTO, STOLEN",313,G,G4,400 BLOCK,411 WARFIELD DR,38.89486114680767,-76.86760728061199,"(38.89486114680767,-76.86760728061199)"
PP23072300000502,07/23/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,107,A,A7,,MERRIMAC DR / 14TH AVE,38.992301896214485,-76.984404951334,"(38.992301896214485,-76.984404951334)"
PP23071200001869,07/12/2023 12:00:00 AM,THEFT,513,K,K6,5400 BLOCK,5454 SAINT BARNABAS RD NB,38.812840312719345,-76.96275144815445,"(38.812840312719345,-76.96275144815445)"
PP23090400001964,09/04/2023 12:00:00 AM,"AUTO, STOLEN",247,B,B1,4300 BLOCK,4303 75TH AVE,38.94604215025902,-76.88565185666084,"(38.94604215025902,-76.88565185666084)"
PP23080900001913,08/09/2023 12:00:00 AM,"AUTO, STOLEN",515,TRU,J1,4900 BLOCK,4913 GLASSMANOR DR,38.822682812809944,-76.99359127879143,"(38.822682812809944,-76.99359127879143)"
PP23070900001060,07/09/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,414,H,H7,7700 BLOCK,7794 MARLBORO PIKE,38.84269589185715,-76.87121619284153,"(38.84269589185715,-76.87121619284153)"
PP23081900001623,08/19/2023 12:00:00 AM,ACCIDENT,313,G,G4,,BRIGHTSEAT RD NB / MEDICAL CENTER DR EB,38.90732830762863,-76.85284352302551,"(38.90732830762863,-76.85284352302551)"
PP23071700000483,07/17/2023 12:00:00 AM,ACCIDENT,842,D,D6,,FORBES BLVD / MARTIN LUTHER KING JUNIOR HWY EB,38.95227572321892,-76.83447086811066,"(38.95227572321892,-76.83447086811066)"
PP23080100000624,08/01/2023 12:00:00 AM,THEFT FROM AUTO,842,D,D6,4600 BLOCK,4621 BOSTON WAY,38.9535880535841,-76.83775170147419,"(38.9535880535841,-76.83775170147419)"
PP23072200000913,07/22/2023 12:00:00 AM,"AUTO, STOLEN",859,E,E2,9900 BLOCK,9904 SPANISH OAK WAY,38.910609140992165,-76.83512702584267,"(38.910609140992165,-76.83512702584267)"
PP23070500002125,07/05/2023 12:00:00 AM,"AUTO, STOLEN",509,K,K3,,SAINT BARNABAS RD NB / STAMP RD,38.82760405540466,-76.94372260570526,"(38.82760405540466,-76.94372260570526)"
PP23090700001590,09/07/2023 12:00:00 AM,ACCIDENT,412,H,H3,,KIPLING PKWY / RITCHIE RD,38.86205281317234,-76.87056003510952,"(38.86205281317234,-76.87056003510952)"
PP23071100000445,07/11/2023 12:00:00 AM,THEFT FROM AUTO,416,H,H2,2000 BLOCK,2031 BROOKS DR SB,38.86270897090435,-76.91911636292934,"(38.86270897090435,-76.91911636292934)"
PP23071100001664,07/11/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,609,W,J4,,OXON HILL RD / FORT FOOTE RD,38.77740730345249,-77.00605843961239,"(38.77740730345249,-77.00605843961239)"
PP23081400002277,08/14/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,809,D,D2,9000 BLOCK,9001 RACE TRACK RD,39.01297114789486,-76.75441852211952,"(39.01297114789486,-76.75441852211952)"
PP23072900002233,07/29/2023 12:00:00 AM,"AUTO, STOLEN",928,C,C2,11900 BLOCK,11940 TWINLAKES DR,39.05266922712326,-76.9371609389782,"(39.05266922712326,-76.9371609389782)"
PP23082300000252,08/23/2023 12:00:00 AM,"B & E, COMMERCIAL",314,G,G4,7000 BLOCK,7067 MARTIN LUTHER KING JUNIOR HWY EB,38.91454614698887,-76.88532377779484,"(38.91454614698887,-76.88532377779484)"
PP23071500001115,07/15/2023 12:00:00 AM,THEFT FROM AUTO,314,G,G4,6700 BLOCK,6705 MARTIN LUTHER KING JUNIOR HWY EB,38.91028106212616,-76.89057311415672,"(38.91028106212616,-76.89057311415672)"
PP23071000001092,07/10/2023 12:00:00 AM,ACCIDENT,624,F,F2,9000 BLOCK,9025 WOODYARD RD SB,38.76592439413071,-76.89713478088379,"(38.76592439413071,-76.89713478088379)"
PP23090100001609,09/01/2023 12:00:00 AM,ACCIDENT,427,H,H5,,SILVER HILL RD NB / SWANN RD,38.846304804086685,-76.92666228115559,"(38.846304804086685,-76.92666228115559)"
PP23082200000419,08/22/2023 12:00:00 AM,"AUTO, STOLEN",629,W,W4,10100 BLOCK,10103 GLEN WAY,38.75116063654423,-76.95881444215775,"(38.75116063654423,-76.95881444215775)"
PP23071300000499,07/13/2023 12:00:00 AM,THEFT FROM AUTO,510,K,K5,3400 BLOCK,3420 RICKEY AVE,38.82137048244476,-76.94930003583431,"(38.82137048244476,-76.94930003583431)"
PP23073100000363,07/31/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",928,C,C2,3900 BLOCK,3904 CALVERTON BLVD NB,39.051684975624084,-76.93748903274536,"(39.051684975624084,-76.93748903274536)"
PP23070100000601,07/01/2023 12:00:00 AM,THEFT FROM AUTO,633,F,F4,9200 BLOCK,9200 PINE VIEW LN,38.763299733400345,-76.8879484385252,"(38.763299733400345,-76.8879484385252)"
PP23080500002416,08/05/2023 12:00:00 AM,"AUTO, STOLEN",517,J,J3,2100 BLOCK,2144 ALICE AVE,38.811199888587,-76.9706254452467,"(38.811199888587,-76.9706254452467)"
PP23070500001281,07/05/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,259,B,B1,,KENILWORTH AVE NB / LYDELL RD,38.926029056310654,-76.92797461152077,"(38.926029056310654,-76.92797461152077)"
PP23071200000572,07/12/2023 12:00:00 AM,"AUTO, STOLEN",517,J,J3,2100 BLOCK,2162 ALICE AVE,38.811199888587,-76.97029736638069,"(38.811199888587,-76.97029736638069)"
